# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Feb 12 06:00:32 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,sy_dist
2139,Kepler-1197 b,Kepler-1197,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.03231845,0.028300,1.250,2.10000,486.9400000
2140,Kepler-1198 b,Kepler-1198,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.68477160,0.073200,1.470,2.76000,743.0300000
2141,Kepler-1199 b,Kepler-1199,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.04471980,0.115200,1.150,1.60000,563.4930000
2142,Kepler-12 b,Kepler-12,1,1,0,Transit,2011,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.43796290,0.055300,19.661,137.30256,881.3860000
2143,Kepler-120 b,Kepler-120,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.31250100,0.055000,2.150,8.50000,388.6300000
2144,Kepler-120 c,Kepler-120,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.79458500,0.088000,1.530,2.96000,388.6300000
2145,Kepler-1200 b,Kepler-1200,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.11854972,0.018800,1.060,1.20000,588.7150000
2146,Kepler-1201 b,Kepler-1201,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.18725932,0.118300,2.290,5.86000,944.2410000
2147,Kepler-1202 b,Kepler-1202,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.68513240,0.179000,2.940,8.96000,1175.3800000
2148,Kepler-1203 b,Kepler-1203,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.58800076,0.011400,1.060,1.20000,317.0220000
2149,Kepler-1204 b,Kepler-1204,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,85.73502850,0.387700,3.050,9.53000,1175.2200000
2150,Kepler-1205 b,Kepler-1205,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.07839035,0.019600,1.410,2.57000,698.4850000
2151,Kepler-1206 b,Kepler-1206,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.21699766,0.020100,1.640,3.33000,762.0190000
2152,Kepler-1207 b,Kepler-1207,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.68237119,0.115600,1.620,3.26000,1754.1900000
2153,Kepler-1208 b,Kepler-1208,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.08507637,0.090100,2.320,5.99000,825.1760000
2154,Kepler-1209 b,Kepler-1209,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.36911600,0.180000,1.510,2.89000,505.5310000
2155,Kepler-121 b,Kepler-121,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.17742200,0.039000,2.340,6.08000,510.5230000
2156,Kepler-121 c,Kepler-121,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,41.00801100,0.216000,2.270,5.77000,510.5230000
2157,Kepler-1210 b,Kepler-1210,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.07124073,0.075300,1.700,3.53000,1176.5300000
2158,Kepler-1211 b,Kepler-1211,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.01816836,0.098500,2.550,7.04000,1826.5300000
2159,Kepler-1212 b,Kepler-1212,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.94130146,0.108200,2.140,5.22000,1316.5700000
2160,Kepler-1213 b,Kepler-1213,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.34982412,0.063500,1.190,1.81000,807.8120000
2161,Kepler-1214 b,Kepler-1214,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.82634264,0.128000,2.360,6.17000,729.2270000
2162,Kepler-1215 b,Kepler-1215,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.76703963,0.052800,1.220,1.98000,661.0220000
2163,Kepler-1216 b,Kepler-1216,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.37034536,0.051900,1.390,2.51000,1258.3600000
2164,Kepler-1217 b,Kepler-1217,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.03232507,0.032600,1.990,4.62000,1347.7100000
2165,Kepler-1218 b,Kepler-1218,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.92212660,0.156400,1.440,2.67000,840.5030000
2166,Kepler-1219 b,Kepler-1219,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.10467749,0.141800,2.120,5.14000,880.8950000
2167,Kepler-122 b,Kepler-122,1,5,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.76619300,0.064000,2.340,6.08000,1027.4500000
2168,Kepler-122 c,Kepler-122,1,5,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.46598800,0.108000,5.870,29.00000,1027.4500000
2169,Kepler-122 d,Kepler-122,1,5,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,21.58747500,0.155000,2.200,5.48000,1027.4500000
2170,Kepler-122 e,Kepler-122,1,5,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,37.99327300,0.227000,2.600,27.70000,1027.4500000
2171,Kepler-122 f,Kepler-122,1,5,0,Transit Timing Variations,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,56.26800000,0.287000,1.750,36.00000,1027.4500000
2172,Kepler-1220 b,Kepler-1220,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.42693741,0.073400,1.520,2.92000,961.9070000
2173,Kepler-1221 b,Kepler-1221,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.00096042,0.090600,1.880,4.19000,913.6500000
2174,Kepler-1222 b,Kepler-1222,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.91694425,0.028200,0.790,0.41800,415.2180000
2175,Kepler-1223 b,Kepler-1223,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.30125900,0.118600,1.220,1.98000,459.9570000
2176,Kepler-1224 b,Kepler-1224,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.32351601,0.116500,1.330,2.33000,559.5980000
2177,Kepler-1225 b,Kepler-1225,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.01075434,0.077100,1.820,3.97000,1347.5200000
2178,Kepler-1226 b,Kepler-1226,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.29234530,0.136100,1.450,2.70000,1125.7200000
2179,Kepler-1227 b,Kepler-1227,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,94.28875770,0.409200,2.290,5.86000,623.7060000
2180,Kepler-1228 b,Kepler-1228,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.57736958,0.012500,1.540,2.99000,515.4530000
2181,Kepler-1229 b,Kepler-1229,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,86.82898900,0.300600,1.400,2.54000,265.4820000
2182,Kepler-123 b,Kepler-123,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.23236600,0.135000,2.940,55.30000,1021.6600000
2183,Kepler-123 c,Kepler-123,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.69507400,0.181000,1.480,2.79000,1021.6600000
2184,Kepler-1230 b,Kepler-1230,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.95661537,0.092100,2.710,7.80000,1364.2200000
2185,Kepler-1231 b,Kepler-1231,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.41725184,0.091400,1.420,2.60000,987.2370000
2186,Kepler-1232 b,Kepler-1232,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.78391830,0.167300,1.930,4.38000,632.8650000
2187,Kepler-1233 b,Kepler-1233,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,45.12630420,0.263000,2.600,7.27000,1178.7000000
2188,Kepler-1234 b,Kepler-1234,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.94014029,0.096000,2.810,8.30000,916.7490000
2189,Kepler-1235 b,Kepler-1235,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.16055856,0.049100,0.790,0.41800,540.6040000
2190,Kepler-1236 b,Kepler-1236,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,31.05716180,0.180300,2.140,5.22000,999.6400000
2191,Kepler-1237 b,Kepler-1237,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,84.57332260,0.377800,2.860,8.55000,1064.3100000
2192,Kepler-1238 b,Kepler-1238,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.14787559,0.054100,1.930,4.38000,1632.1300000
2193,Kepler-1239 b,Kepler-1239,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.19104016,0.062500,2.900,8.75000,2140.6000000
2194,Kepler-124 b,Kepler-124,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.41049300,0.039000,0.730,0.31500,420.0460000
2195,Kepler-124 c,Kepler-124,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.82137500,0.100000,1.750,3.71000,420.0460000
2196,Kepler-124 d,Kepler-124,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,30.95085100,0.170000,1.110,1.41000,420.0460000
2197,Kepler-1240 b,Kepler-1240,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.86638150,0.055700,1.150,1.60000,862.1860000
2198,Kepler-1241 b,Kepler-1241,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.55257010,0.133600,2.630,7.41000,968.7220000
2199,Kepler-1242 b,Kepler-1242,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.62798432,0.103900,2.260,5.73000,687.6150000
2200,Kepler-1243 b,Kepler-1243,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.83207290,0.125600,1.750,3.71000,758.1700000
2201,Kepler-1244 b,Kepler-1244,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.70428172,0.050200,1.350,2.39000,1075.8100000
2202,Kepler-1245 b,Kepler-1245,1,2,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.35409304,0.048400,1.440,2.67000,805.9360000
2203,Kepler-1245 c,Kepler-1245,1,2,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.93658468,0.037200,1.440,2.67000,805.9360000
2204,Kepler-1246 b,Kepler-1246,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.32271513,0.084800,1.360,2.42000,436.5050000
2205,Kepler-1247 b,Kepler-1247,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.71220213,0.109100,2.330,6.04000,1045.9200000
2206,Kepler-1248 b,Kepler-1248,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.46725407,0.080600,1.180,1.76000,593.0260000
2207,Kepler-1249 b,Kepler-1249,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.33471270,0.167000,2.380,6.26000,1904.5400000
2208,Kepler-125 b,Kepler-125,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.16438900,0.041000,2.370,6.21000,183.3650000
2209,Kepler-125 c,Kepler-125,1,2,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.77446400,0.051000,0.740,0.33000,183.3650000
2210,Kepler-1250 b,Kepler-1250,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.60754383,0.039300,1.920,4.35000,2126.8500000
2211,Kepler-1251 b,Kepler-1251,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,45.09046430,0.247800,1.840,4.04000,902.2040000
2212,Kepler-1252 b,Kepler-1252,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.05403290,0.107800,1.670,3.43000,648.9790000
2213,Kepler-1253 b,Kepler-1253,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,68.88619150,0.313300,1.330,2.33000,514.5240000
2214,Kepler-1254 b,Kepler-1254,1,3,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.99113313,0.083300,1.550,3.02000,622.8180000
2215,Kepler-1254 c,Kepler-1254,1,3,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.60084276,0.042200,1.300,2.24000,622.8180000
2216,Kepler-1254 d,Kepler-1254,1,3,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.72717226,0.057500,1.310,2.27000,622.8180000
2217,Kepler-1255 b,Kepler-1255,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,36.29193360,0.222600,2.320,5.99000,1617.0700000
2218,Kepler-1256 b,Kepler-1256,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.41277540,0.106300,1.490,2.83000,891.1920000
2219,Kepler-1257 b,Kepler-1257,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.66831376,0.037600,1.520,2.92000,1105.9500000
2220,Kepler-1258 b,Kepler-1258,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.98494017,0.020100,0.860,0.56600,717.5550000
2221,Kepler-1259 b,Kepler-1259,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.66308526,0.014100,1.430,2.63000,805.5620000
2222,Kepler-126 b,Kepler-126,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.49571100,0.099000,1.520,2.92000,237.4010000
2223,Kepler-126 c,Kepler-126,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,21.86974100,0.162000,1.580,3.12000,237.4010000
2224,Kepler-126 d,Kepler-126,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,100.28313400,0.448000,2.500,6.80000,237.4010000
2225,Kepler-1260 b,Kepler-1260,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.11877530,0.144400,1.770,3.78000,1734.4300000
2226,Kepler-1261 b,Kepler-1261,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,48.43089910,0.239000,2.260,5.73000,744.2940000
2227,Kepler-1262 b,Kepler-1262,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.67900242,0.083000,1.820,3.97000,1054.8700000
2228,Kepler-1263 b,Kepler-1263,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.55139967,0.049900,1.140,1.55000,664.8300000
2229,Kepler-1264 b,Kepler-1264,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.96852602,0.019100,1.180,1.76000,801.9930000
2230,Kepler-1265 b,Kepler-1265,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.49441289,0.061200,1.350,2.39000,583.6410000
2231,Kepler-1266 b,Kepler-1266,1,2,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.47474800,0.168900,2.580,7.18000,849.3120000
2232,Kepler-1266 c,Kepler-1266,1,2,0,Transit,2021,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.86631012,0.052000,1.680,3.46000,849.3120000
2233,Kepler-1267 b,Kepler-1267,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.03139450,0.105700,3.010,9.32000,1379.4300000
2234,Kepler-1268 b,Kepler-1268,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,40.99039860,0.238300,2.030,4.78000,1840.7700000
2235,Kepler-1269 b,Kepler-1269,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,37.33315360,0.226000,1.630,3.29000,1097.2300000
2236,Kepler-127 b,Kepler-127,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.43588900,0.125000,1.400,2.54000,352.7940000
2237,Kepler-127 c,Kepler-127,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,29.39319500,0.200000,2.660,7.56000,352.7940000
2238,Kepler-127 d,Kepler-127,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,48.63040800,0.280000,2.640,7.46000,352.7940000
2239,Kepler-1270 b,Kepler-1270,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.03356196,0.066300,3.320,11.00000,1095.0500000
2240,Kepler-1271 b,Kepler-1271,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.02559550,0.041800,1.480,2.79000,831.9910000
2241,Kepler-1272 b,Kepler-1272,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,51.13097040,0.270500,2.370,6.21000,1206.3700000
2242,Kepler-1273 b,Kepler-1273,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.62565300,0.185700,2.490,6.76000,1114.2400000
2243,Kepler-1274 b,Kepler-1274,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.98152703,0.080600,1.420,2.60000,614.6480000
2244,Kepler-1275 b,Kepler-1275,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.65691115,0.048800,1.480,2.79000,1153.9800000
2245,Kepler-1276 b,Kepler-1276,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.57200950,0.107200,1.190,1.81000,538.4810000
2246,Kepler-1277 b,Kepler-1277,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,40.83650120,0.223700,1.600,3.19000,557.1930000
2247,Kepler-1278 b,Kepler-1278,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.23941344,0.041900,1.010,1.01000,889.4260000
2248,Kepler-1279 b,Kepler-1279,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,23.47741010,0.163300,1.750,3.71000,1494.2200000
2249,Kepler-128 b,Kepler-128,1,2,0,Transit,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.09000000,0.123100,1.430,0.77000,396.3790000
2250,Kepler-128 c,Kepler-128,1,2,0,Transit,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.80400000,0.162200,1.340,0.90000,396.3790000
2251,Kepler-1280 b,Kepler-1280,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,66.55790570,0.380000,1.870,4.16000,1486.7000000
2252,Kepler-1281 b,Kepler-1281,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.11602791,0.041500,1.640,3.33000,1090.0000000
2253,Kepler-1282 b,Kepler-1282,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.13194651,0.033500,1.550,3.02000,1103.2900000
2254,Kepler-1283 b,Kepler-1283,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.94609780,0.106200,1.910,4.31000,2921.9900000
2255,Kepler-1284 b,Kepler-1284,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.66407381,0.014300,1.210,1.92000,882.3240000
2256,Kepler-1285 b,Kepler-1285,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.79674580,0.126800,0.970,0.87100,422.2690000
2257,Kepler-1286 b,Kepler-1286,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.25402929,0.099100,2.150,5.27000,1354.4600000
2258,Kepler-1287 b,Kepler-1287,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.47685909,0.097600,1.540,2.99000,1003.2600000
2259,Kepler-1288 b,Kepler-1288,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.76122421,0.043500,1.120,1.46000,814.0780000
2260,Kepler-1289 b,Kepler-1289,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.99019627,0.078500,1.520,2.92000,1053.5700000
2261,Kepler-129 b,Kepler-129,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.79000000,0.130000,2.400,20.00000,408.8450000
2262,Kepler-129 c,Kepler-129,1,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,82.20000000,0.390000,2.520,43.00000,408.8450000
2263,Kepler-129 d,Kepler-129,1,3,0,Radial Velocity,2021,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,2646.00000000,4.000000,12.600,2637.97578,408.8450000
2264,Kepler-1290 b,Kepler-1290,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.69500134,0.055700,1.420,2.60000,1593.7000000
2265,Kepler-1291 b,Kepler-1291,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.63043276,0.077900,1.660,3.39000,897.3520000
2266,Kepler-1292 b,Kepler-1292,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.27646405,0.044300,1.820,3.97000,1493.4300000
2267,Kepler-1293 b,Kepler-1293,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.57654784,0.065900,0.970,0.87100,1028.1600000
2268,Kepler-1294 b,Kepler-1294,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,115.68622580,0.468400,3.190,10.30000,1855.7000000
2269,Kepler-1295 b,Kepler-1295,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.81371974,0.046400,1.550,3.02000,1174.4600000
2270,Kepler-1296 b,Kepler-1296,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.38398650,0.089600,0.910,0.69300,1551.5400000
2271,Kepler-1297 b,Kepler-1297,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.68189002,0.028300,0.970,0.87100,1439.4700000
2272,Kepler-1298 b,Kepler-1298,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.12811928,0.082000,1.310,2.27000,544.1630000
2273,Kepler-1299 b,Kepler-1299,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.94008740,0.135700,2.980,9.17000,1404.9400000
2274,Kepler-130 b,Kepler-130,2,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.45745800,0.079000,1.020,1.04000,316.6630000
2275,Kepler-130 c,Kepler-130,2,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,27.50868000,0.178000,2.900,8.75000,316.6630000
2276,Kepler-130 d,Kepler-130,2,3,0,Transit,2014,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,87.51790500,0.377000,1.640,3.33000,316.6630000
2277,Kepler-1300 b,Kepler-1300,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.24190920,0.165500,1.370,2.45000,777.0250000
2278,Kepler-1301 b,Kepler-1301,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.08237046,0.081500,1.400,2.54000,854.2800000
2279,Kepler-1302 b,Kepler-1302,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.83922659,0.079500,1.430,2.63000,634.5800000
2280,Kepler-1303 b,Kepler-1303,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.56127224,0.075100,1.420,2.60000,897.7830000
2281,Kepler-1304 b,Kepler-1304,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.12888530,0.120200,2.290,5.86000,2176.0800000
2282,Kepler-1305 b,Kepler-1305,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.56309720,0.110900,1.880,4.19000,1575.2300000
2283,Kepler-1306 b,Kepler-1306,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.29595382,0.123000,1.910,4.31000,1107.5000000
2284,Kepler-1307 b,Kepler-1307,1,1,0,Transit,2016,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.01621096,0.136900,2.470,6.66000,1014.6200000
